File name,Date,Sample ID,Replicate number,Mouse ID,Sex,Age,Genotype,Stress-relaxation 60s,Rate of change of stress 60s,S60 clamped,Hysteresis strain energy per unit volume,Hysteresis %,Average diameter (um),C.s.a (um squared),C.s.a (mm squared),Sample length (mm),Failure force (N) - corrected,Failure stress (MPa) - corrected,Failure strain (%) - corrected,Failure extension (mm) - corrected,Max modulus (sliding window),Stress at max modulus (sliding window),Strain at max modulus (sliding window),Time at max modulus (s),Force at max modulus (N),Displacement at max modulus (mm),Max modulus fit R2,Max modulus fit intercept (MPa),Max modulus fit n points,SNR preconditioning,SNR hold,SNR failure,SNR preconditioning pass,SNR hold pass,SNR failure pass,Residual preconditioning,Residual hold,Residual failure,Residual preconditioning pass,Residual hold pass,Residual failure pass,Range preconditioning,Range hold,Range failure,Range preconditioning pass,Range hold pass,Range failure pass,Preconditioning pass,Hold pass,Failure pass,Force-Time plot,Force-Extension plot
210422 MRC Sample A9Data.csv,22.04.2021,A,9,157.4,M,8wks,Tm1b Wt,94.50186891,-0.01869673985,False,0.02299043621,40.14542003,108.301,9212.018783,0.009212019,14,0.099,10.74682977,13.87142857,1.942,360.3349456,0.5427691801,0.02485714286,786.37,-0.424,0.348,0.6985051741,-8.129212814,97,1.657020811,7.576213104,63.27861875,False,True,True,0.05773878791,0.03876383031,0.03967969068,True,True,True,0.042,0.036,0.099,True,True,True,True,True,True,results/plots/210422_Sample_A9_force_time.png,results/plots/210422_Sample_A9_force_extension.png
210422 MRC Sample B10Data.csv,22.04.2021,B,10,91.4,M,8wks,Tm1b Het,6.026322488,-0.009045630011,False,0.05116599624,34.6534162,105.2253333,8696.219666,0.00869622,10,0.208,23.91843813,7.75,0.775,541.8541005,5.404647077,0.0166,784.87,0.059,0.166,0.924785339,-3.749426191,181,10.38342127,15.58717324,29.86291682,True,True,True,0.03728493993,0.05217104537,0.02081002529,True,True,True,0.093,0.083,0.218,True,True,True,True,True,True,results/plots/210422_Sample_B10_force_time.png,results/plots/210422_Sample_B10_force_extension.png
210422 MRC Sample B2Data.csv,22.04.2021,B,2,91.4,M,8wks,Tm1b Het,4.943244833,-0.004063200999,False,0.1106336011,60.08198241,140.8053333,15571.41542,0.015571415,14,0.125,8.027529932,1.657142857,0.232,854.1291848,1.027523831,0.01364285714,781.71,-0.497,0.191,0.3672965116,-9.238081446,21,1.762274053,10.795671,6.649101249,False,True,True,0.04450845427,0.05244781735,0.03398759881,True,True,True,0.125,0.084,0.125,True,True,True,True,True,True,results/plots/210422_Sample_B2_force_time.png,results/plots/210422_Sample_B2_force_extension.png
210422 MRC Sample B3Data.csv,22.04.2021,B,3,91.4,M,8wks,Tm1b Het,100,-0.04055332962,True,0.09755184632,63.28107925,98.76233333,7660.772496,0.007660772,12.001,0.052,6.78782765,3.199733356,0.384,1230.862522,0.6526757356,0.01599866678,781.71,-0.508,0.192,1,-19.0394836,3,0.7115450287,0.7521264796,1.049580142,False,False,False,0.07510007799,0.05731316117,0.1010111398,True,True,False,0.057,0.068,0.052,True,True,True,True,True,False,results/plots/210422_Sample_B3_force_time.png,results/plots/210422_Sample_B3_force_extension.png
210422 MRC Sample B8Data.csv,22.04.2021,B,8,91.4,M,8wks,Tm1b Het,22.96667522,-0.0388931553,False,0.06756312096,40.97259975,118.2676667,10985.55338,0.010985553,10,0.453,41.23597601,15.22,1.522,512.7910661,5.188632743,0.0138,784.37,0.059,0.138,0.8900976346,-2.086341519,179,30.73741668,25.78723987,76.12019164,True,True,True,0.02801918865,0.04160601354,0.02110045875,True,True,True,0.131,0.12,0.464,True,True,True,True,True,True,results/plots/210422_Sample_B8_force_time.png,results/plots/210422_Sample_B8_force_extension.png
210422 MRC Sample C1Data.csv,22.04.2021,C,1,176.2,M,8wks,Tm1b Hom,40.30480375,-0.06916725771,False,0.0497621101,33.80983783,85.552,5748.442808,0.005748443,13.999,0.198,34.44410947,8.000571469,1.12,795.4868753,10.95948938,0.02500178584,786.39,0.075,0.35,0.7939095496,-10.88065625,178,27.67045803,14.30219602,37.70222577,True,True,True,0.05547678646,0.04915566597,0.02318122774,True,True,True,0.078,0.078,0.208,True,True,True,True,True,True,results/plots/210422_Sample_C1_force_time.png,results/plots/210422_Sample_C1_force_extension.png
210422 MRC Sample C10Data.csv,22.04.2021,C,10,176.2,M,8wks,Tm1b Hom,16.81770217,-0.0280370626,False,0.05222852742,35.64934174,96.69566667,7343.513631,0.007343514,14,0.203,27.64344155,11.50714286,1.611,598.9083435,15.66007772,0.05464285714,791.73,0.122,0.765,0.3747856421,-16.36094813,58,9.183377408,44.83034191,53.29411946,True,True,True,0.04997526223,0.06302443259,0.03557619782,True,True,True,0.078,0.078,0.208,True,True,True,True,True,True,results/plots/210422_Sample_C10_force_time.png,results/plots/210422_Sample_C10_force_extension.png
210422 MRC Sample C2Data.csv,22.04.2021,C,2,176.2,M,8wks,Tm1b Hom,2.356457488,-0.004324158122,False,0.06339506031,24.4701009,107.0426667,8999.196217,0.008999196,14,0.224,24.89111249,5.5,0.77,643.1059915,7.556230579,0.02121428571,785.73,0.132,0.297,0.8428053349,-3.99941487,180,11.85021285,16.35434285,32.85462332,True,True,True,0.02952458519,0.0355099932,0.02339793383,True,True,True,0.151,0.125,0.271,True,True,True,True,True,True,results/plots/210422_Sample_C2_force_time.png,results/plots/210422_Sample_C2_force_extension.png
210422 MRC Sample C3Data.csv,22.04.2021,C,3,176.2,M,8wks,Tm1b Hom,29.40742991,-0.02510121895,False,0.0540555264,29.27026557,91.39333333,6560.227737,0.006560228,14.001,0.062,9.450891036,4.371116349,0.612,528.6179264,4.725445518,0.02699807157,786.75,0.059,0.378,0.7051257059,-9.495272193,76,10.94724604,5.363015006,9.086323783,True,True,True,0.07326553663,0.0674521583,0.0530110534,True,True,True,0.078,0.073,0.088,True,True,True,True,True,True,results/plots/210422_Sample_C3_force_time.png,results/plots/210422_Sample_C3_force_extension.png
210422 MRC Sample C4Data.csv,22.04.2021,C,4,176.2,M,8wks,Tm1b Hom,100,0.01096353158,True,0.01953080912,72.55195209,117.9303333,10922.97484,0.010922975,14,0.036,3.295805401,2.842857143,0.398,172.7934063,1.37325225,0.02757142857,786.86,0.017,0.386,0.4068061695,-3.624673469,62,7.66081628,0.5717739294,14.63400078,True,False,True,0.09653925486,0.1424551401,0.1345044477,False,False,False,0.036,0.021,0.036,True,True,True,False,False,False,results/plots/210422_Sample_C4_force_time.png,results/plots/210422_Sample_C4_force_extension.png
210422 MRC Sample C6Data.csv,22.04.2021,C,6,176.2,M,8wks,Tm1b Hom,9.89811681,-0.01915140066,False,0.08238784112,32.79365776,85.69266667,5767.361807,0.005767362,14,0.245,42.48042693,8.85,1.239,848.0872282,10.75014885,0.01857142857,785.23,0.069,0.26,0.8776120087,-6.091235602,180,9.151958273,10.77322912,49.56521316,True,True,True,0.06404052597,0.06145418534,0.02008330759,True,True,True,0.083,0.083,0.25,True,True,True,True,True,True,results/plots/210422_Sample_C6_force_time.png,results/plots/210422_Sample_C6_force_extension.png
210422 MRC Sample C7Data.csv,22.04.2021,C,7,176.2,M,8wks,Tm1b Hom,55.96517067,-0.02805239186,False,0.05697950229,54.53591679,110.6653333,9618.626789,0.009618627,14,0.088,9.148914913,18.37142857,2.572,356.1834237,1.039649422,0.008642857143,783.46,0.012,0.121,0.7274630999,-1.578524257,143,1.639284371,9.974553192,32.64702696,False,True,True,0.08045401758,0.1093083689,0.04492296507,False,False,True,0.052,0.041,0.088,True,True,True,False,False,True,results/plots/210422_Sample_C7_force_time.png,results/plots/210422_Sample_C7_force_extension.png
210422 MRC Sample C8Data.csv,22.04.2021,C,8,176.2,M,8wks,Tm1b Hom,9.219805682,-0.01546893827,False,0.04288094259,27.15397776,101.4113333,8077.237755,0.008077238,14,0.375,46.42676123,11.84285714,1.658,646.0301468,17.45646222,0.04442857143,789.91,0.148,0.622,0.8491591204,-10.85087751,181,12.4859654,28.16113584,140.1978275,True,True,True,0.04158105409,0.04118506477,0.01921292201,True,True,True,0.088,0.083,0.38,True,True,True,True,True,True,results/plots/210422_Sample_C8_force_time.png,results/plots/210422_Sample_C8_force_extension.png
210422 MRC Sample C9Data.csv,22.04.2021,C,9,176.2,M,8wks,Tm1b Hom,2.037938221,-0.0009553863272,False,0.02043645697,41.4682732,130.509,13377.37204,0.013377372,14.001,0.13,9.717902739,9.18505821,1.286,290.2758238,4.634692076,0.03014070424,787.32,0.064,0.422,0.7253424395,-4.40054526,150,14.7860557,8.987976582,30.54618858,True,True,True,0.07446696654,0.06462954264,0.04106618577,True,True,True,0.047,0.047,0.13,True,True,True,True,True,True,results/plots/210422_Sample_C9_force_time.png,results/plots/210422_Sample_C9_force_extension.png
210422 MRC Sample D1Data.csv,22.04.2021,D,1,81.2,M,52wks,Tm1b Hom,45.89625013,-0.08742393668,False,0.07197252494,35.18670448,91.063,6512.890684,0.006512891,14,0.395,60.64894991,13.83571429,1.937,837.1887156,24.7202049,0.05392857143,791.6,0.163,0.755,0.8130710007,-21.57078829,181,6.691715531,26.378632,109.4808001,True,True,True,0.04602478511,0.04893053024,0.02337207445,True,True,True,0.083,0.078,0.395,True,True,True,True,True,True,results/plots/210422_Sample_D1_force_time.png,results/plots/210422_Sample_D1_force_extension.png
210422 MRC Sample D10Data.csv,22.04.2021,D,10,81.2,M,52wks,Tm1b Hom,11.66630089,-0.002401456488,False,0.006619562679,31.04979628,182.969,26293.28872,0.026293289,14,0.583,22.17295828,13.77142857,1.928,286.7159847,9.279934511,0.06735714286,794.01,0.246,0.943,0.9102822513,-10.00075748,180,6.973070773,16.93768723,309.8986911,True,True,True,0.04492230993,0.07989894661,0.01623648067,True,True,True,0.057,0.052,0.588,True,True,True,True,True,True,results/plots/210422_Sample_D10_force_time.png,results/plots/210422_Sample_D10_force_extension.png
210422 MRC Sample D3Data.csv,22.04.2021,D,3,81.2,M,52wks,Tm1b Hom,14.96549941,-0.007883482393,False,0.03209378985,39.39713034,115.742,10521.35917,0.010521359,14.001,0.13,12.35581829,8.177987287,1.145,346.6633003,4.942327317,0.03756874509,788.65,0.054,0.526,0.7508772707,-7.798687842,159,1.563451413,15.86917032,19.33707761,False,True,True,0.1296443873,0.1243419608,0.04043977152,False,False,True,0.041,0.041,0.13,True,True,True,False,False,True,results/plots/210422_Sample_D3_force_time.png,results/plots/210422_Sample_D3_force_extension.png
210422 MRC Sample D4Data.csv,22.04.2021,D,4,81.2,M,52wks,Tm1b Hom,32.22435373,-0.05879253169,False,0.04851309622,42.43052821,127.961,12860.12329,0.012860123,14,0.947,73.63848697,14.07857143,1.971,822.8587994,31.95925887,0.06178571429,793.01,0.423,0.865,0.9425590638,-18.22529599,180,34.03280047,29.98988336,217.8628165,True,True,True,0.0319890712,0.02752324034,0.02819288905,True,True,True,0.135,0.146,0.957,True,True,True,True,True,True,results/plots/210422_Sample_D4_force_time.png,results/plots/210422_Sample_D4_force_extension.png
210422 MRC Sample D5Data.csv,22.04.2021,D,5,81.2,M,52wks,Tm1b Hom,100,-0.003437910068,True,-0.000632643885,-9.469318883,121.2783333,11551.97715,0.011551977,14.001,0.135,11.68631136,21.94843225,3.073,249.8872795,4.501394004,0.1294193272,805.21,0.054,1.812,0.657614055,-27.45129632,188,1.839079454,1.063633605,28.40922523,False,False,True,0.1489300655,0.1538079311,0.03157324629,False,False,True,0.021,0.021,0.135,True,True,True,False,False,True,results/plots/210422_Sample_D5_force_time.png,results/plots/210422_Sample_D5_force_extension.png
210422 MRC Sample D6Data.csv,22.04.2021,D,6,81.2,M,52wks,Tm1b Hom,100,-0.0005018627493,True,0.017441222,64.39637474,99.14466667,7720.200782,0.007720201,14.001,0.078,10.10336389,7.078065852,0.991,423.2131601,1.295303063,0.02878365831,787.03,0.012,0.403,0.6239969776,-10.46672264,140,1.929802699,3.738929927,25.62204381,False,True,True,0.07515539132,0.1119945298,0.05375843499,True,False,True,0.041,0.026,0.078,True,True,True,True,False,True,results/plots/210422_Sample_D6_force_time.png,results/plots/210422_Sample_D6_force_extension.png
210422 MRC Sample D8Data.csv,22.04.2021,D,8,81.2,M,52wks,Tm1b Hom,8.578791548,-0.005216591159,False,0.05271474226,55.75642204,97.852,7520.198335,0.007520198,14,0.187,24.86636655,9.757142857,1.366,566.9675027,6.914711554,0.03878571429,788.88,0.054,0.543,0.7944749579,-14.56611631,179,4.323256418,7.864542091,40.71131414,True,True,True,0.09088052654,0.1065688207,0.0348539806,False,False,True,0.046,0.046,0.192,True,True,True,False,False,True,results/plots/210422_Sample_D8_force_time.png,results/plots/210422_Sample_D8_force_extension.png
210422 MRC Sample D9Data.csv,22.04.2021,D,9,81.2,M,52wks,Tm1b Hom,6.252136397,-0.008544458913,False,0.1015549353,41.21816884,93.52033333,6869.133764,0.006869134,14,0.229,33.33753571,9.392857143,1.315,624.013994,6.842201652,0.01814285714,785.16,0.064,0.254,0.8245273241,-4.848498746,179,8.062518101,8.231235269,24.20253566,True,True,True,0.04998448671,0.06059924744,0.02052301043,True,True,True,0.105,0.078,0.244,True,True,True,True,True,True,results/plots/210422_Sample_D9_force_time.png,results/plots/210422_Sample_D9_force_extension.png
210423 MRC Sample A1Data.csv,23.04.2021,A,1,174.1,M,8wks,Tm1b Wt,37.4680168,-0.03026881013,False,0.05965559914,46.02293386,152.038,18154.91322,0.018154913,14,0.186,10.24516064,12.78571429,1.79,262.4445006,2.864238457,0.02121428571,785.72,0.051,0.297,0.8674182922,-2.37022899,181,6.83316184,12.71223188,23.89499749,True,True,True,0.04372191343,0.04370341972,0.02384194826,True,True,True,0.124,0.109,0.217,True,True,True,True,True,True,results/plots/210423_Sample_A1_force_time.png,results/plots/210423_Sample_A1_force_extension.png
210423 MRC Sample A10Data.csv,23.04.2021,A,10,174.1,M,8wks,Tm1b Wt,17.2337872,-0.0158064118,False,0.04300895375,44.77936127,150.8556667,17873.64543,0.017873645,14,0.304,17.00828231,12.24285714,1.714,430.640207,5.482933112,0.03007142857,787.31,0.092,0.421,0.9412279978,-6.68815949,181,58.73597054,14.83304854,46.22180021,True,True,True,0.04643435401,0.05173412035,0.01803569543,True,True,True,0.113,0.108,0.314,True,True,True,True,True,True,results/plots/210423_Sample_A10_force_time.png,results/plots/210423_Sample_A10_force_extension.png
210423 MRC Sample A2Data.csv,23.04.2021,A,2,174.1,M,8wks,Tm1b Wt,13.77562535,-0.008523202819,False,0.04459694878,45.40724249,126.5373333,12575.5572,0.012575557,14,0.175,13.9158846,15.45,2.163,412.3017119,2.862696261,0.02328571429,786.04,0.035,0.326,0.8454838899,-7.133693393,180,30.65477109,7.384674362,30.37102455,True,True,True,0.06592364018,0.08961816118,0.02605472265,True,False,True,0.077,0.061,0.19,True,True,True,True,False,True,results/plots/210423_Sample_A2_force_time.png,results/plots/210423_Sample_A2_force_extension.png
210423 MRC Sample A3Data.csv,23.04.2021,A,3,174.1,M,8wks,Tm1b Wt,14.90445504,-0.01312126916,False,0.07687088842,49.99249184,104.6786667,8606.097185,0.008606097,14,0.17,19.75343759,13.78571429,1.93,588.7739485,5.461244511,0.02764285714,786.86,0.051,0.387,0.8407638151,-10.26664834,179,19.99838575,6.933049147,27.3963875,True,True,True,0.05165263264,0.0901517261,0.0283638657,True,False,True,0.103,0.061,0.19,True,True,True,True,False,True,results/plots/210423_Sample_A3_force_time.png,results/plots/210423_Sample_A3_force_extension.png
210423 MRC Sample A4Data.csv,23.04.2021,A,4,174.1,M,8wks,Tm1b Wt,35.71369615,-0.04107166452,False,0.06460223189,38.84919518,122.171,11722.65918,0.011722659,14,0.206,17.57280494,12.36428571,1.731,461.5613373,10.15128052,0.04121428571,789.3,0.123,0.577,0.5634439963,-8.966828214,83,14.63500438,15.15589968,35.45633155,True,True,True,0.03435344741,0.04480211546,0.02953376668,True,True,True,0.113,0.103,0.226,True,True,True,True,True,True,results/plots/210423_Sample_A4_force_time.png,results/plots/210423_Sample_A4_force_extension.png
210423 MRC Sample A5Data.csv,23.04.2021,A,5,174.1,M,8wks,Tm1b Wt,18.07000006,-0.01715190683,False,0.06971152906,46.31483639,102.7393333,8290.168689,0.008290169,14.001,0.114,13.75122751,10.5063924,1.471,808.9686337,1.206248027,0.01764159703,785.07,0.014,0.247,0.6842599154,-13.66132327,73,29.91278318,7.010239152,15.93630912,True,True,True,0.07164440773,0.09086848983,0.03598054325,True,False,True,0.072,0.061,0.134,True,True,True,True,False,True,results/plots/210423_Sample_A5_force_time.png,results/plots/210423_Sample_A5_force_extension.png
210423 MRC Sample A6Data.csv,23.04.2021,A,6,174.1,M,8wks,Tm1b Wt,39.17407163,-0.04671177056,False,0.07546071205,43.86280742,122.818,11847.15098,0.011847151,14,0.186,15.69997715,18.47857143,2.587,378.9040115,4.389240924,0.021,785.68,0.051,0.294,0.8616319584,-3.25329201,181,6.361450741,13.24264796,30.38877982,True,True,True,0.04549914688,0.04249896699,0.03015273066,True,True,True,0.108,0.103,0.201,True,True,True,True,True,True,results/plots/210423_Sample_A6_force_time.png,results/plots/210423_Sample_A6_force_extension.png
210423 MRC Sample A7Data.csv,23.04.2021,A,7,174.1,M,8wks,Tm1b Wt,69.57803475,-0.07768410383,False,0.111076927,47.22339378,94.266,6979.109935,0.00697911,14,0.088,12.6090576,4.75,0.665,552.7122939,2.149271182,0.01978571429,785.45,0.014,0.277,0.8143276544,-7.687349173,179,3.244535547,7.162069023,12.79655052,True,True,True,0.05821115092,0.07862154303,0.05002366336,True,True,True,0.087,0.061,0.103,True,True,True,True,True,True,results/plots/210423_Sample_A7_force_time.png,results/plots/210423_Sample_A7_force_extension.png
210423 MRC Sample A8Data.csv,23.04.2021,A,8,174.1,M,8wks,Tm1b Wt,14.67691155,-0.01981829588,False,0.1447282386,48.13833017,119.3406667,11185.79358,0.011185794,14.001,0.237,21.18758847,12.37054496,1.732,546.2171247,12.42647594,0.03578315835,788.32,0.128,0.501,0.5389072378,-7.465218223,91,11.10200704,14.26947339,47.41539399,True,True,True,0.03135658812,0.04832976951,0.01787696882,True,True,True,0.16,0.119,0.258,True,True,True,True,True,True,results/plots/210423_Sample_A8_force_time.png,results/plots/210423_Sample_A8_force_extension.png
210423 MRC Sample A9Data.csv,23.04.2021,A,9,174.1,M,8wks,Tm1b Wt,21.05411404,-0.03687920439,False,0.07758108391,37.12228945,120.233,11353.69566,0.011353696,14.001,0.284,25.01388094,7.763731162,1.087,595.5991664,12.24270933,0.02892650525,787.09,0.107,0.405,0.8949138799,-5.593971451,181,58.14797971,38.70587141,40.88242965,True,True,True,0.03686883458,0.0490973272,0.02037480939,True,True,True,0.139,0.124,0.284,True,True,True,True,True,True,results/plots/210423_Sample_A9_force_time.png,results/plots/210423_Sample_A9_force_extension.png
210423 MRC Sample B1Data.csv,23.04.2021,B,1,92.3,M,8wks,Tm1b Het,-2.422063977,0.002630568013,False,0.08455097622,35.43680885,117.7656667,10892.49255,0.010892493,14.001,0.171,15.69888546,7.199485751,1.008,355.377794,3.855866605,0.01449896436,784.5,0.051,0.203,0.7745677361,-0.7593438286,182,10.83242619,58.12387522,123.7652179,True,True,True,0.03367032992,0.04163674475,0.02888342378,True,True,True,0.129,0.088,0.222,True,True,True,True,True,True,results/plots/210423_Sample_B1_force_time.png,results/plots/210423_Sample_B1_force_extension.png
210423 MRC Sample B10Data.csv,23.04.2021,B,10,92.3,M,8wks,Tm1b Het,23.89090979,-0.05098484342,False,0.05183289257,28.54127349,113.3506667,10091.08906,0.010091089,14,0.552,54.70172743,10.85,1.519,852.4160086,19.42307713,0.03428571429,788.06,0.205,0.48,0.950297274,-9.457812253,178,12.88444838,19.72891365,404.1597351,True,True,True,0.02454866739,0.02138472824,0.02729138666,True,True,True,0.139,0.165,0.552,True,True,True,True,True,True,results/plots/210423_Sample_B10_force_time.png,results/plots/210423_Sample_B10_force_extension.png
210423 MRC Sample B2Data.csv,23.04.2021,B,2,92.3,M,8wks,Tm1b Het,16.63773406,-0.01203540194,False,0.0315008633,39.90189045,103.719,8449.023599,0.008449024,14,0.217,25.68343989,9.035714286,1.265,592.8024857,6.154557023,0.02792857143,786.92,0.02,0.391,0.8424331574,-10.4020318,181,9.040489423,10.90576552,53.63033459,True,True,True,0.08281823515,0.08874051695,0.02080575781,False,False,True,0.046,0.046,0.217,True,True,True,False,False,True,results/plots/210423_Sample_B2_force_time.png,results/plots/210423_Sample_B2_force_extension.png
210423 MRC Sample B4Data.csv,23.04.2021,B,4,92.3,M,8wks,Tm1b Het,15.6269121,-0.00885483873,False,0.02600121737,40.2600542,113.5653333,10129.34682,0.010129347,14,0.315,31.09775981,9.042857143,1.266,589.0843481,7.108059384,0.03057142857,787.38,0.04,0.428,0.8519775805,-10.6334,181,9.74203311,6.395984766,44.94043309,True,True,True,0.08161808815,0.091019714,0.0107950586,False,False,True,0.057,0.046,0.32,True,True,True,False,False,True,results/plots/210423_Sample_B4_force_time.png,results/plots/210423_Sample_B4_force_extension.png
210423 MRC Sample B5Data.csv,23.04.2021,B,5,92.3,M,8wks,Tm1b Het,8.105839744,-0.0114279481,False,0.03496402188,38.92291297,105.91,8809.754729,0.008809755,14.001,0.408,46.31229813,12.24198272,1.714,691.9858623,12.94020095,0.03506892365,788.2,0.123,0.491,0.8904787761,-11.712008,180,53.77701543,49.9494737,276.6262558,True,True,True,0.03260469865,0.05595803789,0.01840635775,True,True,True,0.083,0.078,0.408,True,True,True,True,True,True,results/plots/210423_Sample_B5_force_time.png,results/plots/210423_Sample_B5_force_extension.png
